Customer ID,Recency,Frequency,Monetary
15915,402,113,364.45
15916,16,306,3145.2400000000002
15917,248,142,530.17
15918,191,61,582.88
15919,20,122,525.69
15920,154,107,569.14
15921,173,79,775.26
15922,373,11,369.5
15923,373,21,127.08
15924,731,15,102.82
15925,194,12,207.15
15926,542,7,134.44
15927,647,15,106.54
15928,656,11,293.53
15929,644,1,594.0
15930,67,21,426.63
15931,428,14,239.9
15932,4,115,2495.87
15933,21,74,1107.46
15934,418,29,2190.66
15935,239,12,416.86
15936,379,19,282.79
15937,64,7,145.35
15938,112,39,734.81
15939,90,161,9060.39
15940,311,1,35.8
15941,637,6,405.0
15942,134,14,337.44
15943,650,12,271.28999999999996
15944,277,38,2164.24
15945,365,28,646.27
15946,503,26,2304.18
15947,83,29,1708.24
15948,8,95,1509.09
15949,17,19,364.72
15950,32,393,7120.91
15951,9,59,1013.1700000000001
15952,34,84,781.91
15953,15,167,3440.34
15954,589,20,190.75
15955,24,342,8085.9800000000005
15956,551,18,617.6
15957,32,146,921.25
15958,74,65,462.12
15959,682,71,542.89
15960,374,26,410.95
15961,379,42,451.28999999999996
15962,449,55,289.48
15963,20,28,470.76
15964,663,20,269.21000000000004
15965,17,332,2771.94
15966,451,27,426.53
15967,23,480,2966.0
15968,388,80,404.55
15969,3,35,1127.05
15970,304,24,1017.3199999999999
15971,18,42,5902.83
15972,456,139,1769.33
15973,367,11,680.62
15974,39,176,3442.15
15975,84,24,371.01
15976,165,378,1694.41
15977,17,65,1054.73
15978,77,129,3279.42
15979,603,22,329.21999999999997
15980,89,115,6543.68
15981,25,288,9362.77
15982,605,45,324.51
15983,22,258,3110.37
15984,3,700,8393.02
15985,123,104,2715.28
15986,30,25,354.42
15987,12,169,1535.99
15988,19,120,738.89
15989,376,86,368.31
15990,44,177,1997.75
15991,534,6,150.55
15992,4,54,896.6
15993,9,543,2777.67
15994,55,108,1175.68
15995,414,110,694.54
15996,88,173,1386.4
15998,37,1425,8274.14
15999,736,1,20.4
16000,3,9,12393.7
16001,381,29,583.39
16002,625,42,169.21
16003,30,203,5613.83
16004,475,90,2146.39
16005,12,484,2365.4900000000002
16006,211,78,332.82
16007,48,657,3053.06
16008,24,253,5339.13
16009,22,82,972.11
16010,246,289,1694.86
16011,8,425,5601.01
16012,35,239,2978.59
16013,4,216,56078.44
16014,38,275,1100.28
16015,4,181,704.55
16016,3,297,2083.4
16017,47,130,1545.58
16018,39,56,698.13
16019,47,403,17329.16
16020,17,46,851.01
16021,395,126,487.03
16022,260,71,602.63
16023,46,101,719.8100000000001
16024,12,85,483.99
16025,30,28,439.65999999999997
16026,43,32,236.09
16027,92,35,2048.36
16028,596,5,82.2
16029,39,370,117763.62
16030,310,29,331.24
16031,92,98,547.9
16032,456,210,1965.72
16033,6,1359,10608.81
16034,196,56,911.3199999999999
16035,560,21,217.73
16036,87,140,2556.84
16037,270,71,1509.3400000000001
16038,8,26,471.78
16039,424,32,456.4
16040,65,125,2416.9
16041,31,6,3166.4
16042,22,129,2245.32
16043,38,73,1856.5900000000001
16044,435,19,340.84000000000003
16045,120,148,3434.93
16046,562,22,235.78
16047,682,1,107.14
16048,373,36,818.7900000000001
16049,40,485,1852.15
16050,174,21,300.7
16051,682,12,188.44
16052,54,34,362.06
16053,33,194,3634.84
16054,145,122,2111.88
16055,221,8,134.8
16056,45,66,650.75
16057,16,218,3854.85
16058,406,2,62.7
16059,66,391,3053.57
16060,401,24,541.95
16061,431,3,89.65
16062,10,185,2863.45
16063,260,23,335.32
16064,725,17,109.31
16065,365,353,1992.13
16066,17,101,1521.04
16067,563,68,3269.11
16068,594,35,115.73
16069,418,25,457.7
16070,22,33,852.15
16071,45,73,1076.8
16072,288,531,4180.09
16073,297,1,122.4
16074,390,25,252.5
16075,503,41,736.9300000000001
16076,3,129,2234.73
16077,626,8,2300.4
16078,284,39,362.99
16079,17,21,1352.0
16080,82,30,602.5600000000001
16081,56,368,4278.96
16082,670,16,106.75
16083,101,71,2351.42
16084,299,38,436.18
16085,23,375,2341.03
16086,59,129,2687.73
16087,389,10,1739.92
16088,576,6,1437.43
16089,386,47,263.49
16090,624,18,180.56
16091,155,18,315.06
16092,115,90,1587.94
16093,107,1,17.0
16094,12,196,3695.56
16095,456,30,447.05
16096,264,66,1584.97
16097,240,10,185.04999999999998
16098,88,150,4010.7
16099,50,69,1573.2
16100,463,37,582.64
16101,71,192,3229.16
16102,42,57,1842.14
16103,7,200,6191.71
16104,62,232,2774.46
16105,249,110,2386.19
16106,66,6,108.38
16107,18,31,3204.1600000000003
16108,85,135,2235.92
16109,219,31,939.48
16110,45,430,1781.59
16111,428,73,549.33
16112,143,16,195.74
16113,183,30,161.38
16114,171,8,135.75000000000003
16115,10,419,2553.8
16116,212,34,612.78
16117,190,89,654.4
16118,653,41,4376.25
16119,8,54,1720.81
16120,59,92,2967.5099999999998
16121,57,344,1450.04
16122,73,54,895.62
16123,52,16,307.78
16124,317,82,1772.49
16125,367,287,4292.35
16126,29,381,14644.6
16127,39,75,801.3100000000001
16128,18,182,3801.05
16129,407,96,1396.05
16130,422,55,987.48
16131,52,219,9957.42
16132,544,17,664.1999999999999
16133,4,544,22992.26
16134,22,116,2145.34
16135,263,39,819.4499999999999
16136,60,46,946.8000000000001
16137,680,28,422.7
16138,379,37,910.35
16139,19,57,1111.15
16140,66,64,1433.46
16141,88,50,955.94
16142,250,37,535.34
16143,3,223,4555.08
16144,247,1,175.2
16145,9,396,6805.4400000000005
16146,157,41,946.38
16147,134,136,2398.91
16148,296,9,386.62
16149,5,30,422.21999999999997
16150,43,216,4002.17
16152,269,29,1829.04
16153,50,226,5133.49
16155,382,48,796.9
16156,9,261,6188.18
16157,16,18,656.69
16158,522,35,628.32
16159,282,52,1232.79
16160,65,20,1025.44
16161,2,1134,12580.06
16162,252,2,37.4
16163,232,68,2407.98
16164,17,34,822.48
16165,505,1,79.9
16166,428,22,435.83
16167,414,63,1386.12
16168,11,306,10360.67
16169,8,85,1822.97
16170,51,440,6869.0
16171,59,3,73.19999999999999
16172,95,113,1884.55
16173,16,84,1418.32
16174,126,65,2246.75
16175,94,98,1836.44
16176,421,72,2052.69
16177,50,118,2247.31
16178,138,25,612.6
16179,61,11,215.83
16180,100,327,16249.87
16181,73,11,305.54
16182,72,51,9971.65
16183,67,41,1077.81
16184,64,45,1158.79
16185,17,40,644.72
16186,23,505,8718.43
16187,32,295,6911.4400000000005
16188,45,74,1087.66
16189,16,11,215.48
16190,40,119,2723.55
16191,3,232,15677.82
16192,736,11,351.3
16193,237,38,630.43
16194,375,8,308.6
16195,723,16,323.25
16196,489,4,93.3
16197,469,93,2016.71
16198,75,33,1030.0410000000002
16199,392,10,942.75
16200,4,613,5608.1
16201,3,124,2112.12
16202,361,124,2501.99
16203,59,66,943.84
16204,23,101,918.71
16205,31,197,1820.11
16206,55,240,2589.87
16207,25,19,394.38
16208,45,253,3440.4500000000003
16209,89,67,4146.78
16210,2,256,33750.97
16211,89,36,1090.59
16212,19,78,1293.71
16213,79,6,159.0
16214,171,98,2038.25
16215,81,14,242.35
16216,267,37,914.9300000000001
16217,235,15,304.25
16218,30,136,3968.67
16219,501,1,40.8
16221,37,239,2019.92
16222,318,145,1272.05
16223,375,123,1087.05
16224,57,116,1616.54
16225,45,300,2859.31
16226,203,31,672.17
16227,225,34,1027.22
16228,385,54,885.71
16229,87,176,2867.86
16230,190,35,542.03
16231,379,100,1074.47
16232,44,105,2712.97
16233,71,73,1818.31
16234,476,15,333.18
16235,41,115,2053.71
16236,78,20,432.2
16237,437,7,136.65
16238,423,6,63.66
16239,57,35,1492.2
16240,24,135,3718.8
16241,10,962,3992.86
16242,8,672,7404.650000000001
16243,34,51,409.1
16244,212,91,1522.75
16245,24,90,1413.66
16246,460,88,821.35
16247,170,16,114.56
16248,62,7,152.94
16249,53,69,1800.07
16250,261,35,565.24
16251,512,20,128.31
16252,383,21,295.09000000000003
16253,67,297,7272.2
16254,378,74,967.44
16255,17,508,4530.0
16256,267,29,1629.37
16257,177,2,46.95
16258,45,344,11942.52
16259,410,85,340.94
16260,51,18,1035.45
16261,17,163,1041.16
16262,378,46,755.15
16263,423,21,348.16
16264,438,63,823.53
16265,9,337,6935.17
16266,74,109,1757.95
16267,591,7,186.66
16268,71,45,667.65
16269,438,53,717.57
16270,353,54,1141.24
16271,3,299,3397.82
16272,117,25,411.7
16273,648,15,318.34000000000003
16274,373,65,351.75
16275,197,111,2151.11
16276,177,26,2629.3900000000003
16277,734,23,188.69
16278,100,55,1117.84
16279,21,348,5698.28
16280,725,16,238.05
16281,72,39,3424.02
16282,340,33,1307.5800000000002
16283,6,582,4350.32
16284,31,133,1018.48
16285,646,31,176.9
16286,477,17,328.95
16287,170,42,1006.98
16288,470,7,129.85
16289,462,21,136.31
16290,465,124,1957.7
16291,682,1,117.72
16292,122,62,1253.76
16293,22,225,4279.2
16294,477,8,126.05000000000001
16295,10,79,1328.55
16296,626,74,1313.67
16297,269,20,301.9
16298,23,47,1085.7
16299,477,12,193.65
16300,430,238,1367.32
16301,737,6,107.33
16302,127,11,233.22
16303,26,286,7928.27
16304,695,25,381.66
16305,139,22,361.21999999999997
16306,214,67,1124.72
16307,429,75,1194.92
16308,38,7,5120.0
16309,106,42,706.57
16310,414,28,460.08
16311,18,37,616.26
16312,432,10,171.15
16313,3,16,274.15
16314,390,62,1491.4
16315,331,23,402.71
16316,64,297,5744.91
16317,120,117,2192.51
16318,35,19,328.15
16319,218,3,404.40000000000003
16320,172,241,5628.99
16321,72,23,604.5500000000001
16322,1,37,326.75
16323,196,4,353.66
16324,128,111,408.59000000000003
16325,47,138,3597.5
16326,6,467,4721.25
16327,14,877,10159.64
16328,563,16,310.83
16329,428,104,1664.92
16330,18,117,625.38
16331,432,34,2037.7
16332,28,197,2000.01
16333,8,45,26626.8
16334,492,54,263.73
16335,552,361,2753.52
16336,421,68,3517.69
16337,37,10,151.05
16338,157,11,214.8
16339,284,18,94.05
16340,107,357,1496.24
16341,25,158,3850.79
16342,75,15,322.41
16343,16,78,614.12
16344,158,46,842.42
16345,44,108,1178.79
16346,385,15,224.51
16347,11,342,3442.96
16348,32,253,1744.42
16349,291,9,53.5
16350,21,122,2253.89
16351,333,187,3330.0299999999997
16352,18,28,494.44
16353,4,173,9795.460000000001
16354,63,140,1119.46
16355,375,48,416.35
16356,198,59,415.87
16357,33,47,868.37
16358,1,154,2919.65
16359,7,125,2697.75
16360,5,636,3450.41
16361,10,104,891.21
16362,32,90,922.16
16363,53,5,109.36000000000001
16364,12,52,705.79
16365,18,124,3167.34
16366,19,78,1548.1299999999999
16367,37,223,1350.48
16368,2,90,621.44
16369,18,169,2656.56
16370,82,221,1301.91
16371,449,11,157.2
16372,33,315,1290.31
16373,382,29,309.49
16374,66,346,1723.4
16375,470,13,104.0
16376,9,122,974.96
16377,267,10,1308.48
16378,247,23,362.95
16379,4,108,2157.4
16380,61,31,1743.1499999999999
16381,396,61,247.85
16382,408,44,353.1
16383,75,400,2896.69
16384,90,81,1358.95
16385,60,114,881.35
16386,29,139,1068.16
16387,323,87,882.46
16388,654,13,186.05
16389,53,34,1382.07
16390,537,21,467.5
16391,401,304,1052.26
16392,270,144,756.7
16393,2,747,5297.77
16394,57,83,1555.34
16395,61,634,3518.41
16396,476,8,137.8
16397,628,9,123.13
16398,154,82,1705.8
16399,19,110,630.22
16400,95,267,3059.85
16401,1,363,6849.15
16402,265,57,293.45
16403,312,10,177.5
16404,70,23,443.05
16405,302,5,167.25
16406,19,148,528.36
16407,13,225,2761.65
16408,591,45,231.93
16409,36,775,5652.74
16410,734,5,130.32
16411,19,181,756.39
16412,54,122,593.19
16413,57,68,522.03
16414,22,63,551.21
16415,44,145,696.76
16416,27,186,2957.88
16417,493,1,35.7
16418,45,156,1028.74
16419,113,90,1463.7
16420,396,2,75.0
16421,376,38,526.27
16422,17,698,61920.87
16423,25,18,346.12
16424,191,13,443.06
16425,302,21,302.7
16426,2,353,1863.76
16427,263,9,241.06
16428,414,127,638.49
16429,106,2,284.55
16430,57,28,1117.94
16431,213,76,623.28
16432,64,8,287.40000000000003
16433,28,34,384.52
16434,29,180,2673.69
16435,512,125,1003.0699999999999
16436,668,40,319.14
16437,381,21,301.25
16438,6,132,798.35
16439,722,9,310.70000000000005
16440,8,307,3856.9700000000003
16441,67,85,1019.13
16442,2,247,891.98
16443,521,1,162.24
16444,46,371,3625.88
16445,34,180,583.16
16446,1,3,168472.5
16447,136,68,727.1
16448,198,50,361.12
16449,198,40,707.69
16450,150,43,1505.73
16451,88,65,1013.15
16452,631,18,332.17
16453,531,15,251.71
16454,45,4,30.950000000000003
16455,64,205,3995.57
16456,99,391,6000.94
16457,218,9,208.36
16458,3,381,5690.89
16459,730,5,71.78999999999999
16460,28,132,811.23
16461,178,252,1545.83
16462,74,3,136.0
16463,21,82,1422.4
16464,20,230,1298.66
16465,421,48,746.24
16466,34,336,3767.09
16467,509,24,2869.16
16468,74,45,787.52
16469,24,194,803.9
16470,52,468,2416.85
16471,275,62,1189.98
16472,434,39,789.6
16473,165,28,470.83
16474,7,337,1810.65
16475,88,28,544.3
16476,432,24,350.35
16477,64,246,4094.37
16478,25,17,331.0
16479,10,35,300.83
16480,76,53,769.29
16481,682,16,453.38
16482,16,18,220.62
16483,192,19,139.35
16484,174,25,404.3
16485,77,144,2287.19
16486,538,7,134.36
16487,577,35,209.4
16488,33,29,498.8
16489,380,6,303.7
16490,436,13,205.41000000000003
16491,47,87,1533.16
16492,541,23,385.56
16493,80,111,2132.09
16494,297,50,826.53
16495,3,88,648.26
16496,9,138,2330.77
16497,50,337,6695.28
16498,161,15,100.97
16499,360,144,2578.34
16500,5,34,843.9100000000001
16501,383,199,1191.23
16502,620,41,258.55
16503,107,213,3614.34
16504,25,83,465.88
16505,32,4,777.6
16506,20,3,90.30000000000001
16507,572,38,142.71
16508,630,43,240.95
16509,297,13,363.70000000000005
16510,372,112,1777.5
16511,22,304,1760.49
16513,5,35,874.59
16515,52,236,3179.06
16516,30,6,101.69999999999999
16517,277,17,162.7
16518,61,68,959.37
16519,25,36,439.06
16520,186,352,2148.38
16521,415,237,1140.11
16522,436,18,433.36
16523,2,371,11916.33
16524,446,53,306.19
16525,2,353,24151.3
16526,172,35,717.21
16527,81,73,1232.94
16528,4,17,244.41
16529,190,128,1986.8
16530,668,3,48.35
16531,22,138,2298.33
16532,18,6,8756.64
16533,19,176,1082.81
16534,642,36,635.9
16535,5,71,972.04
16536,110,54,548.12
16537,641,4,23.35
16538,541,41,395.07
16539,3,131,3289.66
16540,414,29,205.75
16541,735,38,424.03
16542,54,14,257.32
16543,592,18,292.21
16544,520,11,376.70000000000005
16545,165,8,689.8199999999999
16546,291,88,5307.07
16547,546,25,104.25999999999999
16548,599,6,30.15
16549,10,3093,12781.8
16550,109,755,8813.58
16551,96,88,2237.12
16552,243,17,379.73
16553,163,292,16584.01
16554,42,167,2841.72
16555,35,66,1915.68
16556,67,482,8012.58
16557,24,11,281.85
16558,1,753,13304.11
16559,397,17,175.0
16560,27,198,3048.38
16561,6,31,511.12
16562,477,34,223.86
16563,54,89,4412.56
16564,569,5,87.8
16565,364,11,773.05
16566,15,18,614.66
16567,194,35,865.6
16568,428,5,1020.9
16569,3,35,1455.23
16570,15,241,7434.31
16571,27,255,4248.74
16572,127,57,1009.6
16573,85,42,663.61
16574,71,86,1301.78
16576,420,33,540.87
16577,667,23,380.0
16578,626,9,156.6
16579,426,14,295.05
16581,183,9,105.84
16582,113,6,313.62
16583,374,18,297.95
16584,80,82,3156.17
16585,594,18,341.59
16586,249,28,1462.78
16587,232,13,225.15
16588,386,71,1361.28
16589,71,44,612.36
16590,401,29,605.9
16591,69,10,213.5
16592,4,428,7807.91
16593,51,78,1071.14
16594,75,53,181.09
16595,61,452,1757.75
16596,16,24,458.98
16597,4,7,90.04
16598,286,10,145.05
16599,386,12,172.8
16600,4,143,2153.41
16601,41,69,677.0
16602,36,40,763.33
16603,75,34,482.47
16604,563,12,432.45
16605,724,1,60.48
16606,404,22,357.66
16607,18,298,5706.87
16608,454,121,1286.6200000000001
16609,15,276,5493.46
16610,219,6,75.66
16611,186,110,1785.13
16612,33,167,3245.4300000000003
16613,70,30,618.59
16614,183,49,1179.79
16615,626,19,291.5
16616,15,33,500.42
16617,236,5,151.85
16618,31,96,2647.59
16619,264,116,1938.33
16620,4,94,1758.93
16621,52,29,813.48
16622,544,12,225.4
16623,246,51,1015.24
16624,81,48,810.57
16625,275,99,1654.03
16626,1,179,4413.1
16627,79,20,322.8
16628,30,125,2318.1
16629,74,60,408.63
16630,407,4,106.80000000000001
16631,482,80,1892.52
16632,486,27,406.4
16633,17,152,2883.1
16634,223,83,1649.81
16635,407,25,473.0
16636,438,73,3802.04
16637,32,69,1154.47
16638,23,138,2380.13
16639,31,81,1747.98
16640,398,13,179.4
16641,106,36,554.5
16642,5,54,1077.45
16643,246,55,923.11
16644,178,62,833.78
16645,736,14,160.39
16646,449,29,678.8
16647,170,33,541.9
16648,43,37,672.8
16649,520,20,306.58
16650,72,98,1916.11
16651,587,6,136.2
16652,59,275,17550.39
16653,16,69,1212.66
16654,141,74,1484.07
16655,18,590,6423.26
16656,22,141,16833.170000000002
16657,10,192,874.43
16658,368,64,690.83
16659,189,2,39.12
16660,16,24,1879.55
16661,540,62,932.76
16662,394,28,151.05
16663,729,1,165.0
16664,569,8,109.2
16665,362,9,135.4
16666,19,48,217.71
16667,68,52,567.18
16668,15,53,862.42
16669,24,156,1348.88
16670,17,485,8030.150000000001
16671,28,6,1692.27
16672,2,114,8134.9400000000005
16673,679,19,171.13
16674,55,93,304.24
16675,442,23,608.86
16676,34,133,2361.9
16677,411,47,880.62
16678,3,163,3109.99
16679,366,18,663.31
16680,43,29,821.45
16681,73,49,1921.8400000000001
16682,5,30,1028.0
16683,534,18,320.25
16684,4,718,147142.77
16685,61,62,324.24
16686,47,1028,4881.07
16687,391,8,157.63
16688,1,62,1260.86
16689,76,13,422.6
16690,72,19,353.03000000000003
16691,418,11,178.83
16692,256,5,1914.6999999999998
16693,69,168,1179.48
16694,723,3,98.30000000000001
16695,562,35,191.9
16696,135,10,657.9
16697,241,21,112.75
16698,227,5,1998.0
16699,380,62,994.6
16700,9,515,8830.77
16701,9,275,9916.73
16702,415,91,1110.83
16704,618,54,664.16
16705,1,691,43515.051
16706,37,123,531.35
16707,400,65,533.41
16708,46,27,656.63
16709,85,302,9056.01
16710,19,909,5921.35
16711,3,33,2868.48
16712,9,521,4232.87
16713,19,1266,14115.56
16714,219,110,1497.33
16715,78,28,625.52
16716,267,8,2149.6800000000003
16717,24,350,6663.68
16718,369,177,3006.08
16719,15,392,3513.62
16720,26,140,758.74
16721,262,37,292.47
16722,17,378,8189.56
16723,91,124,1231.36
16724,405,17,147.35
16725,302,348,1688.26
16726,26,262,2063.88
16727,364,205,1377.77
16728,46,263,1048.28
16729,38,656,7205.33
16730,52,82,743.11
16731,648,42,170.3
16732,32,221,4387.64
16733,530,12,259.68
16734,52,52,646.76
16735,79,294,6217.41
16736,506,143,2956.56
16737,53,2,835.2
16738,298,1,3.75
16739,177,38,786.43
16740,395,32,226.91
16741,625,11,173.06
16742,47,104,2799.87
16743,29,371,4212.15
16744,11,236,1291.91
16745,87,355,7180.7
16746,5,983,18046.75
16747,38,42,836.0600000000001
16748,18,165,3637.33
16749,591,72,4157.88
16750,45,95,623.93
16751,31,25,1764.72
16752,373,9,207.5
16753,58,34,223.92000000000002
16754,372,140,65500.07
16755,114,319,2864.68
16756,215,79,1312.3700000000001
16757,319,15,270.48
16758,65,22,369.34000000000003
16759,8,42,789.79
16760,430,17,228.0
16761,97,13,316.62
16762,20,63,1207.24
16763,199,44,964.6999999999999
16764,4,700,2790.9500000000003
16765,294,52,454.75
16766,273,34,1145.6
16767,31,321,8056.76
16768,48,161,1698.57
16769,260,97,1117.05
16770,58,339,1778.93
16771,33,408,3949.6
16772,423,68,3698.05
16773,57,65,421.24
16774,68,131,1567.48
16775,10,259,2820.84
16776,60,126,592.51
16777,80,142,1292.18
16778,74,16,245.94
16779,2,1040,32809.03
16780,100,96,596.4
16781,372,39,623.0
16782,10,1683,9636.12
16783,437,25,391.95
16784,20,158,892.33
16785,410,35,533.78
16786,394,1,51.84
16787,398,112,1017.53
16788,123,478,1928.93
16789,8,5,80.8
16790,4,93,1545.62
16791,29,681,3957.63
16792,282,102,623.46
16793,57,16,243.84
16794,1,502,2052.7
16795,365,336,2062.41
16796,89,18,305.62
16797,393,398,1802.02
16798,554,169,841.16
16799,432,92,452.78000000000003
16800,11,156,1162.65
16801,163,75,1594.23
16802,679,53,582.61
16803,65,24,332.3
16804,23,60,536.99
16805,174,249,1091.34
16806,103,93,762.16
16807,143,142,2123.88
16808,99,23,288.42
16809,23,259,1727.43
16810,192,34,842.04
16811,5,28,547.07
16812,361,115,2392.0
16813,8,426,1652.18
16814,14,767,11924.85
16815,454,73,406.02
16816,103,28,417.06
16817,3,141,2560.7
16818,11,188,3349.57
16819,465,17,182.59
16820,96,26,497.61
16821,382,7,113.35
16822,686,11,181.39
16823,227,173,2243.09
16824,16,39,686.24
16825,39,64,1826.8899999999999
16826,51,22,341.7
16827,393,12,392.13
16828,93,8,128.5
16829,157,27,513.32
16830,39,75,1207.5
16831,565,6,91.8
16832,184,21,417.61
16833,1,92,2409.04
16834,228,48,898.9599999999999
16835,128,82,1456.66
16836,40,42,782.37
16837,31,165,3170.98
16838,197,59,1159.61
16839,9,350,21758.25
16840,603,9,139.85
16841,37,219,4006.06
16842,101,63,1264.19
16843,43,596,19571.43
16844,563,32,614.34
16845,618,20,253.88
16846,50,47,842.41
16847,43,37,614.89
16848,53,85,1411.62
16849,187,8,124.57
16850,334,19,332.41
16851,4,20,342.45
16852,10,9,144.91
16854,417,75,1408.96
16855,24,19,328.4
16856,15,19,358.49
16857,443,11,352.8
16858,369,126,4292.59
16859,145,110,1932.41
16860,453,43,1610.62
16861,60,49,946.59
16862,547,35,662.33
16863,31,47,834.27
16864,434,17,409.25
16865,402,16,130.95
16866,141,11,207.74
16867,690,6,76.74000000000001
16868,394,50,384.56
16869,23,127,817.12
16870,469,28,450.15999999999997
16871,22,137,2812.34
16872,77,18,1213.13
16873,5,512,14617.39
16874,379,31,209.89000000000001
16875,67,230,4234.53
16876,404,32,136.01
16877,12,156,846.62
16878,84,3,13.3
16880,31,183,1813.21
16881,67,1,432.0
16882,67,39,705.12
16883,187,267,2246.06
16884,38,74,1070.97
16885,15,136,684.6
16886,456,8,134.0
16887,35,101,658.17
16888,401,52,434.2
16889,195,217,2526.65
16890,477,19,285.41
16891,2,418,1727.94
16892,1,137,754.75
16893,367,87,249.89000000000001
16894,502,187,1306.96
16895,65,163,1102.9
16896,555,18,103.95
16897,299,37,289.78
16898,26,251,885.21
16899,8,173,1695.77
16900,17,79,887.11
16901,729,23,204.26
16902,116,44,1706.88
16903,29,182,1041.75
16904,4,897,4675.36
16905,5,320,4706.77
16906,82,213,1410.92
16907,29,209,1470.89
16908,722,20,252.59
16909,72,18,379.14
16910,4,545,1508.96
16911,636,35,255.25
16912,29,172,4460.51
16913,290,18,423.91
16914,36,30,183.76
16915,9,74,1543.18
16916,24,205,902.02
16917,277,50,1851.88
16918,50,454,3206.54
16919,156,614,4909.66
16920,411,23,355.45
16921,61,88,409.21
16922,573,122,611.08
16923,12,1083,13157.130000000001
16924,21,81,829.89
16925,540,18,125.65
16926,371,96,1169.6100000000001
16927,116,6,543.05
16928,80,319,3897.5299999999997
16929,4,77,1295.39
16930,26,53,378.89
16931,5,948,5032.22
16932,53,133,412.55
16933,1,282,3099.3
16934,55,141,2083.14
16935,382,69,530.86
16936,26,139,548.29
16937,499,49,196.25
16938,9,824,6995.360000000001
16939,489,41,433.84999999999997
16940,52,629,6427.66
16941,612,2,33.0
16942,13,277,1904.99
16943,212,35,1299.49
16944,610,7,101.36
16945,22,474,8548.16
16946,383,75,1222.04
16947,236,53,955.21
16948,139,43,868.77
16949,4,60,1286.27
16950,57,144,3541.77
16951,135,86,1277.75
16952,109,87,795.83
16953,30,1,20.8
16954,1,206,6081.88
16955,185,50,1120.31
16956,18,16,308.74
16957,239,16,416.64
16958,435,70,778.49
16959,87,7,117.35000000000001
16960,39,449,1990.88
16961,116,52,794.56
16962,410,15,251.04
16963,187,7,110.55000000000001
16964,733,6,207.85
16965,227,26,201.19
16966,8,28,2154.97
16967,189,21,319.02
16968,4,31,439.43
16969,39,42,650.41
16970,626,2,71.4
16971,38,41,357.21
16972,383,82,749.0
16973,386,6,127.0
16974,523,8,365.5
16975,423,45,926.12
16976,267,2,251.51999999999998
16977,395,28,496.0
16978,78,67,768.88
16979,4,129,2859.74
16980,255,106,1422.83
16982,61,22,384.06
16983,13,231,3490.53
16984,88,1072,10350.53
16985,17,243,10923.16
16986,30,174,4888.75
16987,3,261,2521.4
16988,5,20,382.67
16989,7,12,1133.25
16990,219,2,344.0
16991,421,74,1041.21
16992,11,285,5476.5
16993,464,28,1950.9499999999998
16996,30,75,2123.61
16997,288,12,702.0
16998,150,6,402.0
16999,23,23,484.82
17000,396,30,406.3
17001,1,275,6640.8
17002,86,84,2571.55
17003,402,111,828.21
17004,46,69,2324.36
17005,471,18,622.36
17006,5,129,1635.27
17007,51,67,1120.1
17008,429,1,81.36
17009,551,11,242.06
17010,18,11,195.36
17011,30,28,671.7
17012,725,36,360.61
17014,8,72,583.4300000000001
17015,29,214,1838.61
17016,577,41,552.4
17017,3,378,12576.99
17018,41,37,2287.7
17019,11,643,3602.29
17020,542,69,935.62
17021,442,48,1182.22
17022,31,16,260.0
17023,417,49,800.1800000000001
17024,45,3,95.85
17025,61,37,1349.67
17026,185,5,175.83
17027,79,178,1310.63
17028,581,95,1593.83
17029,111,29,2137.3
17030,64,11,146.87
17031,12,50,2773.85
17032,548,237,2984.32
17033,86,40,1332.79
17034,16,58,1276.42
17035,246,33,613.59
17036,383,12,176.89999999999998
17037,88,75,1267.32
17038,30,63,743.17
17039,604,44,1954.99
17040,138,16,463.25
17041,27,126,1655.2
17042,3,97,1036.58
17043,32,199,2593.65
17044,25,149,11962.300000000001
17045,113,53,827.6800000000001
17046,157,85,1906.07
17047,85,142,2289.23
17048,118,101,2071.68
17049,3,558,9942.53
17050,96,349,4648.59
17051,194,155,706.49
17052,28,83,399.09
17053,131,13,498.48
17054,28,83,1356.33
17055,446,26,232.85000000000002
17056,738,8,128.60000000000002
17057,596,50,294.74
17058,82,62,1179.89
17059,30,721,4864.57
17060,266,5,234.24
17061,74,99,5232.2300000000005
17062,314,121,889.75
17063,21,205,3638.53
17064,59,61,855.45
17065,638,12,194.7
17066,726,18,228.34
17067,725,13,454.54
17068,12,996,8987.68
17069,28,284,5517.2300000000005
17070,114,103,437.42
17071,28,211,3793.71
17072,625,21,273.35
17073,18,174,1446.09
17074,563,4,203.05
17075,18,199,2236.63
17076,36,50,1242.75
17077,578,1,306.0
17078,36,28,378.2
17079,78,2,118.80000000000001
17080,22,33,957.53
17081,25,207,949.39
17082,33,170,4732.03
17083,109,115,4049.79
17084,35,281,5001.21
17085,123,987,7847.67
17086,7,96,2050.08
17087,738,12,221.53
17088,28,115,1991.01
17089,386,4,128.45
17090,4,90,3080.1800000000003
17091,3,455,7495.75
17092,50,392,5511.41
17093,593,13,235.88
17094,322,18,402.20000000000005
17095,23,137,2572.25
17096,15,205,3697.9300000000003
17097,2,267,1143.36
17098,382,18,591.07
17099,533,40,582.17
17100,18,65,971.74
17101,10,73,2507.05
17102,262,1,25.5
17103,722,32,424.3
17104,424,19,474.03000000000003
17105,159,90,665.78
17106,389,51,481.58000000000004
17107,33,670,16052.72
17108,664,9,174.95
17109,29,139,1291.71
